title,price,preprice,discount,url,brand,sku,main_material,gender
ADIDAS IDAS Kids Boys And Girls Vl Court 3.0 Shoes Kids -Black,2693.0,3399.0,0.0042,https://www.jumia.com.eg/adidas-idas-kids-boys-and-girls-vl-court-3.0-shoes-kids-black-130482903.html,adidas,AD537FS25Y903NAFAMZ,leather,Kids
Desert Sportive Lace-Up Sneakers For Women,449.0,589.0,0.0024,https://www.jumia.com.eg/desert-sportive-lace-up-sneakers-for-women-53509596.html,desert,DE403FS15FKEFNAFAMZ,textile,Men
ADIDAS Breaknet 3.0 Shoes Kids,1753.0,2999.0,0.0042,https://www.jumia.com.eg/adidas-breaknet-3.0-shoes-kids-133686249.html,adidas,AD537FS37NUMXNAFAMZ,synthetic,Kids
Desert Women's Lightweight Slip-On Shoes - Casual Embroidered Pattern,179.0,359.0,0.005,https://www.jumia.com.eg/desert-womens-lightweight-slip-on-shoes-casual-embroidered-pattern-133741837.html,desert,DE403FS2VHGB1NAFAMZ,mixed,Men
Women Lace Up Sneakers White LR,224.0,224.0,0.0,https://www.jumia.com.eg/generic-women-lace-up-sneakers-white-lr-30764560.html,adidas,GE810FS03WBGVNAFAMZ,mixed,Men
Activ Brown Round Toe Shape Slip On Shoes,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-brown-round-toe-shape-slip-on-shoes-133918502.html,activ,AC452FS1ZSHM5NAFAMZ,textile,Unisex
Desert Women's Fashion Leather Sneakers – Stylish Printed Design,449.0,609.0,0.0026,https://www.jumia.com.eg/desert-womens-fashion-leather-sneakers-stylish-printed-design-122970208.html,desert,DE403FS2ZAHBMNAFAMZ,leather,Men
Activ Medium Brown Multi Material Slip On Shoes,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-medium-brown-multi-material-slip-on-shoes-133918490.html,activ,AC452FS1T6KSTNAFAMZ,mixed,Unisex
ADIDAS ID8765 Galaxy 7 Running Shoes,2104.0,3599.0,0.0042,https://www.jumia.com.eg/adidas-id8765-galaxy-7-running-shoes-133849596.html,adidas,AD537FS2SZ07LNAFAMZ,textile,Unisex
ADIDAS Duramo SL Shoes Kids,1987.0,3399.0,0.0042,https://www.jumia.com.eg/adidas-duramo-sl-shoes-kids-133686220.html,adidas,AD537FS1OVYZDNAFAMZ,synthetic,Kids
ADIDAS Treadmove Running Shoes,2221.0,3799.0,0.0042,https://www.jumia.com.eg/adidas-treadmove-running-shoes-133827306.html,adidas,AD537FS2NHCGXNAFAMZ,textile,Unisex
Activ Black Round Toe Shape Slip On Shoes,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-black-round-toe-shape-slip-on-shoes-133918485.html,activ,AC452FS2MCTFXNAFAMZ,textile,Unisex
Activ Navy Blue Comfy Slip On Shoes,924.0,3999.0,0.0079,https://www.jumia.com.eg/activ-navy-blue-comfy-slip-on-shoes-133918447.html,activ,AC452FS2VVR4DNAFAMZ,textile,Unisex
Desert Sportive Lace-Up Sneakers for Women,449.0,589.0,0.0024,https://www.jumia.com.eg/desert-sportive-lace-up-sneakers-for-women-67679005.html,desert,DE403FS0TTRM4NAFAMZ,textile,Men
Activ Round Toe Shape Lace Up Shoes - Grey & Brown,924.0,3999.0,0.0079,https://www.jumia.com.eg/activ-round-toe-shape-lace-up-shoes-grey-brown-133918501.html,activ,AC452FS1TU5KDNAFAMZ,mixed,Unisex
Activ Round Toe Shape Lace Up Shoes - Black,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-round-toe-shape-lace-up-shoes-black-133918504.html,activ,AC452FS2BP5PPNAFAMZ,mixed,Unisex
Desert Minimalist Side Embroidered Lace-Up White Flat Sneakers,449.0,649.0,0.0031,https://www.jumia.com.eg/desert-minimalist-side-embroidered-lace-up-white-flat-sneakers-133821032.html,desert,DE403FS218LB5NAFAMZ,leather,Unisex
ADIDAS Breaknet Lifestyle Court Lace Shoes,2799.0,2799.0,0.0,https://www.jumia.com.eg/adidas-breaknet-lifestyle-court-lace-shoes-132958472.html,adidas,AD537FS23WGRNNAFAMZ,synthetic,Unisex
ADIDAS IDAS Duramo Sl 2 Running Shoes,4599.0,4599.0,0.0,https://www.jumia.com.eg/adidas-idas-duramo-sl-2-running-shoes-132958548.html,adidas,AD537FS31WBERNAFAMZ,synthetic,Unisex
Decathlon Men's Jogflow 100.1 Running Shoes - Black Grey,1999.0,1999.0,0.0,https://www.jumia.com.eg/decathlon-mens-jogflow-100.1-running-shoes-black-grey-48146685.html,decathlon,DE787FS0YXDKONAFAMZ,mixed,Men
Starter Swift Turf - Black,1190.0,1190.0,0.0,https://www.jumia.com.eg/starter-swift-turf-black-133780395.html,starter,ST352FS2MUJELNAFAMZ,mixed,Unisex
ADIDAS ID8765 Galaxy 7 Running Shoes,3599.0,3599.0,0.0,https://www.jumia.com.eg/adidas-id8765-galaxy-7-running-shoes-113435508.html,adidas,AD537FS2ZHVX3NAFAMZ,textile,Unisex
Starter RaceRays Kids Sneakers - Black/Pink,1190.0,1190.0,0.0,https://www.jumia.com.eg/starter-racerays-kids-sneakers-blackpink-107419228.html,starter,ST352FS30J4ZYNAFAMZ,micro fiber leather,Kids
LC Waikiki Laces And Zipper Closure Girl's Boots,1069.0,1099.0,0.0003,https://www.jumia.com.eg/lc-waikiki-laces-and-zipper-closure-girls-boots-133717122.html,lc waikiki,LC160FS20QKB9NAFAMZ,mixed,Kids
ADIDAS IDAS Duramo Speed 2 Running Shoes Running Shoes - White,7499.0,7499.0,0.0,https://www.jumia.com.eg/adidas-idas-duramo-speed-2-running-shoes-running-shoes-white-131457231.html,adidas,AD537FS1VFVV9NAFAMZ,textile,Unisex
ADIDAS Grand Court Lifestyle Tennis Lace-Up Shoes,1753.0,2999.0,0.0042,https://www.jumia.com.eg/adidas-grand-court-lifestyle-tennis-lace-up-shoes-133686187.html,adidas,AD537FS2Y2RSPNAFAMZ,synthetic,Unisex
ADIDAS VL Court Base Shoes,2455.0,4199.0,0.0042,https://www.jumia.com.eg/adidas-vl-court-base-shoes-133753133.html,adidas,AD537FS279K6TNAFAMZ,leather,Unisex
Flat Sneaker Shoes Casual For Kids - White,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-130203158.html,adidas,GE810FS327ZDNNAFAMZ,leather,Kids
ADIDAS Barreda Decode Shoes Kids,2221.0,3799.0,0.0042,https://www.jumia.com.eg/adidas-barreda-decode-shoes-kids-133753151.html,adidas,AD537FS1WJRATNAFAMZ,leather,Kids
ADIDAS VL Court 3.0 Shoes,2923.0,4999.0,0.0042,https://www.jumia.com.eg/adidas-vl-court-3.0-shoes-133686199.html,adidas,AD537FS3AKVI1NAFAMZ,textile,Unisex
ed Suede Elegant Ballerina - Black,199.0,375.0,0.004699999999999999,https://www.jumia.com.eg/generic-ed-suede-elegant-ballerina-black-61136922.html,adidas,GE810FS0DO6GCNAFAMZ,mixed,Unisex
Desert Women's Fashion Leather Sneakers – Stylish Printed Design,449.0,609.0,0.0026,https://www.jumia.com.eg/desert-womens-fashion-leather-sneakers-stylish-printed-design-122970210.html,desert,DE403FS1O98J6NAFAMZ,leather,Men
ADIDAS IDAS Women Breaknet 2.0 Shoes -Black,3999.0,3999.0,0.0,https://www.jumia.com.eg/adidas-idas-women-breaknet-2.0-shoes-black-130482953.html,adidas,AD537FS28XF0ZNAFAMZ,synthetic,Men
Flat Sneakers Shoes - Comfortable Slip-on Shoes For Kids - White Color,495.0,795.0,0.0038,https://www.jumia.com.eg/generic-flat-sneakers-shoes-comfortable-slip-on-shoes-for-kids-white-color-97303723.html,adidas,GE810FS0JHIX7NAFAMZ,leather,Kids
Air Walk Black Round Toecap Shape Sneakers,449.0,999.0,0.0055000000000000005,https://www.jumia.com.eg/air-walk-black-round-toecap-shape-sneakers-108596610.html,air walk,AI363FS1OJ4R0NAFAMZ,mesh,Unisex
ADIDAS ADIDAS DBF14 Adilette Aqua K Swim Sandals/Slippers - Core Black,1554.5,1719.0,0.0019,https://www.jumia.com.eg/dbf14-adilette-aqua-k-swim-sandalsslippers-core-black-adidas-mpg1152687.html,adidas,AD537FS14U2P3NAFAMZ,mixed,Unisex
ADIDAS ADIDAS Duramo Sl 2 Running Shoes,4599.0,4599.0,0.0,https://www.jumia.com.eg/adidas-adidas-duramo-sl-2-running-shoes-132958547.html,adidas,AD537FS2VXZCZNAFAMZ,synthetic,Unisex
Starter Elegance Women Sneakers - White,1590.0,1590.0,0.0,https://www.jumia.com.eg/starter-elegance-women-sneakers-white-106661011.html,starter,ST352FS1U3H04NAFAMZ,mixed,Men
LC Waikiki Faux Leather Boy's Trainers,639.0,799.0,0.002,https://www.jumia.com.eg/lc-waikiki-faux-leather-boys-trainers-133717140.html,lc waikiki,LC160FS1Q0RF9NAFAMZ,mixed,Kids
T.F. Short Ankle Boot with Heel - Brown,575.0,800.0,0.0028000000000000004,https://www.jumia.com.eg/generic-t.f.-short-ankle-boot-with-heel-brown-133834057.html,adidas,GE810FS2W7SOPNAFAMZ,leather,Unisex
Sneaker for Women - Light and Soft Sole - White,214.0,214.0,0.0,https://www.jumia.com.eg/generic-sneaker-for-women-light-and-soft-sole-white-45017268.html,adidas,GE810FS1FD366NAFAMZ,leather,Men
ADIDAS Advantage Base 2.0 Shoes,2923.0,4999.0,0.0042,https://www.jumia.com.eg/adidas-advantage-base-2.0-shoes-133753170.html,adidas,AD537FS1RSAGLNAFAMZ,textile,Unisex
LC Waikiki Girl Suit Shoes,419.0,899.0,0.0053,https://www.jumia.com.eg/lc-waikiki-girl-suit-shoes-133115979.html,lc waikiki,LC160FS39US2LNAFAMZ,mixed,Kids
Desert Chunky Sole Fashion Sneakers for Women - Stylish Leather Footwear,498.0,609.0,0.0018,https://www.jumia.com.eg/desert-chunky-sole-fashion-sneakers-for-women-stylish-leather-footwear-105021269.html,desert,DE403FS38TI6QNAFAMZ,leather,Men
ADIDAS LSJ07 Breaknet 2.0 K Tennis Shoes - Core Black,2999.0,2999.0,0.0,https://www.jumia.com.eg/adidas-lsj07-breaknet-2.0-k-tennis-shoes-core-black-52063081.html,adidas,AD537FS0AQKOPNAFAMZ,mixed,Unisex
Desert Sportive Canvas Lace-up Sneakers for Kids,259.0,539.0,0.0052,https://www.jumia.com.eg/desert-sportive-canvas-lace-up-sneakers-for-kids-132025695.html,desert,DE403FS2N1WAFNAFAMZ,mixed,Kids
Activ Beige Multi Material Slip On Shoes,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-beige-multi-material-slip-on-shoes-133918522.html,activ,AC452FS20ZCTPNAFAMZ,mixed,Unisex
ADIDAS VL Court 3.0 Shoes Kids,2693.0,3399.0,0.0042,https://www.jumia.com.eg/adidas-vl-court-3.0-shoes-kids-133686255.html,adidas,AD537FS2KFY1LNAFAMZ,synthetic,Kids
Desert Fashion Sneakers From Leather For Women,558.0,679.0,0.0018,https://www.jumia.com.eg/desert-fashion-sneakers-from-leather-for-women-130883268.html,desert,DE403FS32VQS3NAFAMZ,leather,Men
ADIDAS VL Court 3.0 Shoes Kids,1987.0,3399.0,0.0042,https://www.jumia.com.eg/adidas-vl-court-3.0-shoes-kids-133686254.html,adidas,AD537FS2EHLZTNAFAMZ,synthetic,Kids
Desert Women's Sportive Knit Sneakers – Stylish Printed Design,389.0,789.0,0.0051,https://www.jumia.com.eg/desert-womens-sportive-knit-sneakers-stylish-printed-design-133825211.html,desert,DE403FS1U8J8HNAFAMZ,textile,Men
Flat Sneaker Shoes Casual For Kids,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-130173421.html,adidas,GE810FS1UXX0VNAFAMZ,mixed,Kids
ADIDAS ADIDAS DBF11 Adilette Aqua Swim Sandals/Slippers - Dark Blue,1463.0,1799.0,0.0019,https://www.jumia.com.eg/adidas-adidas-dbf11-adilette-aqua-swim-sandalsslippers-dark-blue-51878583.html,adidas,AD537FS0MZ2JRNAFAMZ,mixed,Unisex
Desert Fashion Sneakers From Leather For Women,558.0,679.0,0.0018,https://www.jumia.com.eg/desert-fashion-sneakers-from-leather-for-women-129946709.html,desert,DE403FS35KR7KNAFAMZ,leather,Men
ADIDAS Runfalcon 5 Shoes Kids,1870.0,3199.0,0.0042,https://www.jumia.com.eg/adidas-runfalcon-5-shoes-kids-133827288.html,adidas,AD537FS343C8XNAFAMZ,textile,Kids
ADIDAS IDAS Grand Court Alpha 00S Shoes,6999.0,6999.0,0.0,https://www.jumia.com.eg/adidas-idas-grand-court-alpha-00s-shoes-132958458.html,adidas,AD537FS32FLURNAFAMZ,synthetic,Unisex
ADIDAS ADIDAS DBF18 Adissage Swim Sandals/Slippers - Core Black,1835.0,2249.0,0.0018,https://www.jumia.com.eg/adidas-adidas-dbf18-adissage-swim-sandalsslippers-core-black-52063054.html,adidas,AD537FS0QTA0PNAFAMZ,mixed,Unisex
ADIDAS Grand Court 2.0 Shoes,5999.0,5999.0,0.0,https://www.jumia.com.eg/adidas-grand-court-2.0-shoes-132958460.html,adidas,AD537FS1RED2BNAFAMZ,synthetic,Unisex
"75 Liter Safari Backpack for Long Trips, Travel, and the Army",299.0,700.0,0.005699999999999999,https://www.jumia.com.eg/generic-75-liter-safari-backpack-for-long-trips-travel-and-the-army-96762626.html,adidas,GE810FC11AB4HNAFAMZ,mixed,Unisex
Activ Round Toe Shape Lace Up Shoes - Navy Blue,924.0,3999.0,0.0079,https://www.jumia.com.eg/activ-round-toe-shape-lace-up-shoes-navy-blue-133918470.html,activ,AC452FS1RZPL9NAFAMZ,mixed,Unisex
ADIDAS IF1406 Deportivo III Flexible Ground Boots Soccer Shoes - Black,2197.0,2699.0,0.0019,https://www.jumia.com.eg/adidas-if1406-deportivo-iii-flexible-ground-boots-soccer-shoes-black-119317779.html,adidas,AD537FS39QXDRNAFAMZ,synthetic,Unisex
ADIDAS IDAS Advantage 2.0 Shoes,5999.0,5999.0,0.0,https://www.jumia.com.eg/adidas-idas-advantage-2.0-shoes-132013490.html,adidas,AD537FS1T5HINNAFAMZ,synthetic,Unisex
Ice Club Women Verneh Leather Shoes - Black,299.0,450.0,0.0034000000000000002,https://www.jumia.com.eg/ice-club-women-verneh-leather-shoes-black-21016981.html,ice club,BR699FS0BAEESNAFAMZ,mixed,Men
ADIDAS Lzx76 Running Footwear Shoes - White,1987.0,3399.0,0.0042,https://www.jumia.com.eg/adidas-lzx76-running-footwear-shoes-white-52743279.html,adidas,AD537FS1LW2SLNAFAMZ,textile,Unisex
Desert Fashion Sneakers From Leather For Women,498.0,666.0,0.0025,https://www.jumia.com.eg/desert-fashion-sneakers-from-leather-for-women-132403717.html,desert,DE403FS2U8S1JNAFAMZ,leather,Men
Air Walk Casual Leather Lace-Up Sneakers - Black,449.0,999.0,0.0055000000000000005,https://www.jumia.com.eg/air-walk-casual-leather-lace-up-sneakers-black-108595325.html,air walk,AI363FS2IPLEKNAFAMZ,leather,Unisex
Sneakers Casual Shoes - White,249.99,299.99,0.0017000000000000001,https://www.jumia.com.eg/generic-sneakers-casual-shoes-white-133910209.html,adidas,GE810FS358OR1NAFAMZ,leather,Unisex
ADIDAS Cloudfoam Move Sock Shoes,3999.0,3999.0,0.0,https://www.jumia.com.eg/adidas-cloudfoam-move-sock-shoes-132958502.html,adidas,AD537FS1ZSKOZNAFAMZ,synthetic,Unisex
ZR SPORT Dream Waves Kids Shoes - Grey,200.0,599.0,0.0067,https://www.jumia.com.eg/zr-sport-dream-waves-kids-shoes-grey-121622594.html,zr,ZR667FS2H0SDWNAFAMZ,mixed,Kids
Desert Sportive Lace-Up Sneakers For Women,449.0,589.0,0.0024,https://www.jumia.com.eg/desert-sportive-lace-up-sneakers-for-women-113482028.html,desert,DE403FS30DI1BNAFAMZ,textile,Men
ADIDAS Breaknet Sleek Shoes Kids,1753.0,2999.0,0.0042,https://www.jumia.com.eg/adidas-breaknet-sleek-shoes-kids-133686233.html,adidas,AD537FS27CEQHNAFAMZ,synthetic,Kids
Air Walk Lace Up Leather Sneakers - Navy Blue & White,449.0,999.0,0.0055000000000000005,https://www.jumia.com.eg/air-walk-lace-up-leather-sneakers-navy-blue-white-103773983.html,air walk,AI363FS2APX1ENAFAMZ,leather,Unisex
Decathlon Kids’ Hiking Shoes with Rip-tab MH100 Mid – Grey,499.0,1199.0,0.0058,https://www.jumia.com.eg/decathlon-kids-hiking-shoes-with-rip-tab-mh100-mid-grey-53005076.html,decathlon,DE787FS13X44ZNAFAMZ,mixed,Kids
Nike W Court Vision Lo Be Womens Footwear,7660.5,9049.0,0.0016,https://www.jumia.com.eg/nike-w-court-vision-lo-be-womens-footwear-129943012.html,nike,NI948FS202774NAFAMZ,textile,Men
Activ Self Pattern Textile Black Slip On Shoes,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-self-pattern-textile-black-slip-on-shoes-133918454.html,activ,AC452FS2EM6KTNAFAMZ,textile,Unisex
Shoes With 5 Cm Heel - Brown,375.0,800.0,0.0053,https://www.jumia.com.eg/generic-shoes-with-5-cm-heel-brown-51348883.html,adidas,GE810FS0N5FBVNAFAMZ,faux leather,Unisex
ADIDAS Turnaround Shoes,3215.0,5499.0,0.0042,https://www.jumia.com.eg/adidas-turnaround-shoes-133827304.html,adidas,AD537FS2BKODDNAFAMZ,synthetic,Unisex
ADIDAS Park St 2.0 Shoes,2923.0,4999.0,0.0042,https://www.jumia.com.eg/adidas-park-st-2.0-shoes-133827324.html,adidas,AD537FS2CRJKXNAFAMZ,synthetic,Unisex
ZEE ZEE EVALASTIC-TODO KIDS,125.0,500.0,0.0075,https://www.jumia.com.eg/zee-zee-evalastic-todo-kids-133715114.html,zee,ZE288FS2C1DDHNAFAMZ,mixed,Kids
Desert Unisex Lightweight Lace-Up Sneaker,512.0,679.0,0.0025,https://www.jumia.com.eg/desert-unisex-lightweight-lace-up-sneaker-133828763.html,desert,DE403FS29FQB5NAFAMZ,leather,Unisex
Air Walk Heather Lace Up Mesh Sneakers - Black,449.0,999.0,0.0055000000000000005,https://www.jumia.com.eg/air-walk-heather-lace-up-mesh-sneakers-black-108596453.html,air walk,AI363FS28NKZWNAFAMZ,mesh,Unisex
Glitter Women Sandal - GREY + Multi Color,342.0,570.0,0.004,https://www.jumia.com.eg/glitter-women-sandal-grey-multi-color-81462431.html,glitter,GL733FS07ZRW2NAFAMZ,faux leather,Men
ADIDAS ID8764 Galaxy 7 Running Shoes,2104.0,3599.0,0.0042,https://www.jumia.com.eg/adidas-id8764-galaxy-7-running-shoes-133849595.html,adidas,AD537FS2N0O5TNAFAMZ,textile,Unisex
Starter LuxeFit Women Sneakers - Black,1590.0,1590.0,0.0,https://www.jumia.com.eg/starter-luxefit-women-sneakers-black-114675948.html,starter,ST352FS324A89NAFAMZ,mixed,Men
ADIDAS Court Spec 2 Tennis Shoes,4199.0,4199.0,0.0,https://www.jumia.com.eg/adidas-court-spec-2-tennis-shoes-133686246.html,adidas,AD537FS2PSUHLNAFAMZ,synthetic,Unisex
ADIDAS IDAS Breaknet 2.0 Shoes,3999.0,3999.0,0.0,https://www.jumia.com.eg/adidas-idas-breaknet-2.0-shoes-132958504.html,adidas,AD537FS2BP8SJNAFAMZ,synthetic,Unisex
ADIDAS Ownthegame 3.0 Shoes,2221.0,3799.0,0.0042,https://www.jumia.com.eg/adidas-ownthegame-3.0-shoes-133686237.html,adidas,AD537FS2V5QXLNAFAMZ,synthetic,Unisex
Activ Stitched Details Slip On Shoes - Black,999.0,3999.0,0.0075,https://www.jumia.com.eg/activ-stitched-details-slip-on-shoes-black-133918521.html,activ,AC452FS1V10RXNAFAMZ,mixed,Unisex
Desert Unisex Kids Casual Sneakers - Velcro Closure,449.0,649.0,0.0031,https://www.jumia.com.eg/desert-unisex-kids-casual-sneakers-velcro-closure-133742903.html,desert,DE403FS25Y665NAFAMZ,leather,Kids
Flat Sneaker Shoes Casual For Kids,565.0,750.0,0.0026,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-130173438.html,adidas,GE810FS317OZ3NAFAMZ,mixed,Kids
ADIDAS ADIDAS Vl Court 3.0 Shoes Kids Sportswear Shoes - Blue,3199.0,3199.0,0.0,https://www.jumia.com.eg/adidas-adidas-vl-court-3.0-shoes-kids-sportswear-shoes-blue-131457279.html,adidas,AD537FS39GAOLNAFAMZ,leather,Kids
Desert Sportive Sock Sneakers For Active Lifestyles - Basic Design,449.0,589.0,0.0024,https://www.jumia.com.eg/desert-sportive-sock-sneakers-for-active-lifestyles-basic-design-133607644.html,desert,DE403FS2E4SKPNAFAMZ,textile,Unisex
Air Walk Navy Blue And Lime Green Polka Dot Pattern Textile Sneakers,449.0,999.0,0.0055000000000000005,https://www.jumia.com.eg/air-walk-navy-blue-and-lime-green-polka-dot-pattern-textile-sneakers-106668977.html,air walk,AI363FS2XYVDWNAFAMZ,textile,Unisex
ADIDAS IDAS Women Courtblock Bold Shoes -White,4999.0,4999.0,0.0,https://www.jumia.com.eg/adidas-idas-women-courtblock-bold-shoes-white-130482949.html,adidas,AD537FS381ZPVNAFAMZ,synthetic,Men
ADIDAS Run 50s Shoes,2693.0,3399.0,0.0042,https://www.jumia.com.eg/adidas-run-50s-shoes-133686214.html,adidas,AD537FS2C3VKPNAFAMZ,synthetic,Unisex
Desert Sportive Sock Sneakers For Active Lifestyles - Basic Design,452.0,589.0,0.0023,https://www.jumia.com.eg/desert-sportive-sock-sneakers-for-active-lifestyles-basic-design-133607695.html,desert,DE403FS2N2ANDNAFAMZ,textile,Unisex
LC Waikiki Girl Suit Shoes,419.0,899.0,0.0053,https://www.jumia.com.eg/lc-waikiki-girl-suit-shoes-133547040.html,lc waikiki,LC160FS1PYOF9NAFAMZ,mixed,Kids
Activ Stitched Details Slip On Shoes - Brown,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-stitched-details-slip-on-shoes-brown-133918525.html,activ,AC452FS2IUCZ1NAFAMZ,mixed,Unisex
Desert Women's Sportive Knit Sneakers – Stylish Printed Design,389.0,789.0,0.0051,https://www.jumia.com.eg/desert-womens-sportive-knit-sneakers-stylish-printed-design-133825214.html,desert,DE403FS2C3JDTNAFAMZ,textile,Men
Desert Sportive Sock Sneakers For Active Lifestyles - Basic Design,449.0,589.0,0.0024,https://www.jumia.com.eg/desert-sportive-sock-sneakers-for-active-lifestyles-basic-design-133607645.html,desert,DE403FS2K34MHNAFAMZ,textile,Unisex
Desert Women's Fashion Sneakers – Stylish Basic Design,558.0,679.0,0.0018,https://www.jumia.com.eg/desert-womens-fashion-sneakers-stylish-basic-design-132403708.html,desert,DE403FS2ZLOHJNAFAMZ,leather,Men
Activ Grey Decorated Lace Up Suede Shoes,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-grey-decorated-lace-up-suede-shoes-133918503.html,activ,AC452FS25QTNXNAFAMZ,suede,Unisex
ZEE EVALASTIC-TODO KIDS,150.0,500.0,0.006999999999999999,https://www.jumia.com.eg/zee-evalastic-todo-kids-133715179.html,zee,ZE288FS39DN91NAFAMZ,mixed,Kids
Sneaker For Women - Light And Soft Sole - White,249.0,249.0,0.0,https://www.jumia.com.eg/resha-womens-shoes-white-generic-mpg943206.html,adidas,GE810FS0U9IMUNAFAMZ,leather,Men
ADIDAS IDAS Advantage 2.0 Shoes Sportswear Shoes - White,3599.0,3599.0,0.0,https://www.jumia.com.eg/adidas-idas-advantage-2.0-shoes-sportswear-shoes-white-131457256.html,adidas,AD537FS2QEFBPNAFAMZ,textile,Unisex
Desert Unisex Kids Casual Sneakers - Velcro Closure,449.0,649.0,0.0031,https://www.jumia.com.eg/desert-unisex-kids-casual-sneakers-velcro-closure-133742905.html,desert,DE403FS2HUU9PNAFAMZ,leather,Kids
Skechers SKECH-AIR DYNAMIGHT-149758-BBK LACE UP Sneakers - BLACK BLACK,2663.0,5399.0,0.005600000000000001,https://www.jumia.com.eg/skechers-skech-air-dynamight-149758-bbk-lace-up-sneakers-black-black-118639491.html,skechers,SK596FS1Z55WXNAFAMZ,textile,Unisex
Jellies Kids Mini Boot,550.0,550.0,0.0,https://www.jumia.com.eg/jellies-kids-mini-boot-133749268.html,jellies,GE810FS32WXXPNAFAMZ,rubber,Kids
Reebok Lite 4 Sneakers - Grey,5313.0,6249.0,0.0015,https://www.jumia.com.eg/reebok-lite-4-sneakers-grey-130977817.html,reebok,RE030FS2UBXU7NAFAMZ,leather,Unisex
Desert Side Printed Leather Sneaekers For Kids,449.0,559.0,0.002,https://www.jumia.com.eg/desert-side-printed-leather-sneaekers-for-kids-133678021.html,desert,DE403FS1UQFDDNAFAMZ,leather,Kids
Flat Casual Sneaker for Kids - Beige,612.5,750.0,0.0023,https://www.jumia.com.eg/generic-flat-casual-sneaker-for-kids-beige-130145474.html,adidas,GE810FS2FSGBBNAFAMZ,leather,Kids
LC Waikiki Baby Girl's Sneakers With Laces & Hook-And-Loop,969.0,999.0,0.0003,https://www.jumia.com.eg/lc-waikiki-baby-girls-sneakers-with-laces-hook-and-loop-133809146.html,lc waikiki,LC160FS2PR6GHNAFAMZ,synthetic,Kids
ADIDAS adidas Disney Minnie Mouse Grand Court Shoes Kids,2221.0,3799.0,0.0042,https://www.jumia.com.eg/adidas-adidas-disney-minnie-mouse-grand-court-shoes-kids-133753161.html,adidas,AD537FS1X56WLNAFAMZ,synthetic,Kids
